RowID,COL_1,COL_2,COL_3,COL_4,COL_5,SOLD
jDqxZbVX,140,VAL_B,4,51,4,0
3A8MMNHO,,VAL_B,,9,0,0
zNz6GIKS,245,VAL_B,4,8,-4,0
N2bp5D89,215,VAL_B,2,5,-6,0
1Z9KyLKP,155,VAL_B,3,2,19,0
uLpV9N93,200,VAL_B,5,6,-9,0
al4bNACk,,,,8,5,0
3ZvzU0kp,,,,,11,0
w4e3iuNz,230,VAL_B,7,9,15,0
Qrhq62m6,,,,,8,0
DSOV2UIK,345,VAL_B,1,9,-9,0
SSkPTLLV,255,VAL_B,4,18,8,0
p4J9H4OT,315,VAL_B,4,9,11,0
Vr1mg0Te,210,VAL_B,2,9,-9,0
SALKq3xN,,,,8,-2,0
hlE6BQTp,,,,15,11,0
qI17ruTW,,,,,-9,0
pmMv5gUj,,,,8,7,0
QYtPKkrR,,,,17,3,0
wTRZ4lEZ,,,,6,10,0
i67zeady,155,VAL_J,1,8,15,0
eCzJxfGk,195,VAL_B,4,4,2,0
klE3n8M9,,,,9,1,0
GAZdCrHa,380,VAL_M,5,,8,0
botNEIxl,170,VAL_B,1,6,15,0
KBDAa60H,-1,VAL_B,2,,9,0
1qqtOJxy,,,,12,13,0
4mypFRLs,250,VAL_B,6,13,-9,0
RRsiIjJ1,,,,9,-1,0
sSF5L8Kg,165,VAL_M,5,7,3,0
ZKfnh6bT,,,,14,-5,0
KcqgGBJx,,,,8,0,0
HcTWscG5,,,,7,-9,0
hCoKFNlq,,,,9,8,0
S48QSoC0,145,VAL_B,4,,9,0
theXkNZ0,285,VAL_B,3,4,-2,0
k8R3X7yo,240,VAL_B,5,12,-7,0
w61vCWsN,235,VAL_B,6,10,-8,0
p1BIN6Xq,,VAL_B,,9,1,0
04RxWEe7,,,,,10,0
vPEQ2FMM,140,VAL_M,4,,21,0
g6tYESst,250,VAL_B,3,2,-8,0
rnIANt0D,,,,,24,0
p0PL5DD7,,,,36,-7,0
6tGgfGnl,260,VAL_B,2,6,0,0
lebi5vGX,,,,,7,0
8pl2CC4f,,,,15,4,0
30AUAYH3,,,,18,4,0
IhpWZg3g,,,,17,-12,0
SFjSRAmO,,,,14,13,0
W7iAryXp,,,,,-4,0
bNF4CDpf,,,,9,19,0
IzLLHU81,270,VAL_M,4,6,-9,0
DKTWlChh,,,,9,16,0
RoCvnOKW,-2,VAL_B,1,17,-6,0
oeVC3TYQ,280,,5,3,17,0
8lCPAvmS,,,,,16,0
2tBNt9yo,200,VAL_B,1,8,21,0
RKnB9WO2,,,,8,0,0
SSd3cpaq,355,VAL_H,7,3,-10,0
55220oQb,,,,15,0,0
PR4M1N3T,,,,6,20,0
Q7c5XzKg,335,VAL_B,5,4,0,0
NDYajBek,,,,9,5,0
BzmDA5nn,,,,16,14,0
E5XTqeWI,,,,,-11,0
mKL96SjF,,,,16,-6,0
vyuwVkqk,,,,,-3,0
jcEne9dn,,,,8,15,0
sfPrSQWT,265,VAL_B,1,,7,0
jN4ZH2ve,200,VAL_A,1,4,7,0
DXhdXJr7,160,VAL_B,6,8,26,0
0JmNhEXg,-3,VAL_D,4,9,19,0
nfEnobfw,,,,,-8,0
D1vFu4tf,,,,,-10,0
9vnQhRy4,230,VAL_B,4,2,-14,0
nk4oh0lj,-3,VAL_B,4,8,13,0
QpbnDFLF,,,,8,2,0
axyx2W1g,165,VAL_B,5,7,15,0
a4hXInEs,150,VAL_M,6,4,30,0
nGcd5Yn6,,,,4,19,0
N2iBoLH8,,VAL_B,,4,17,0
LBTQh1FL,,,,,18,0
eaMwEbXT,,,,4,11,0
9SSoGpfC,370,VAL_B,3,8,-10,0
GJq6TGzR,,,,8,22,0
PSP8qtvY,155,VAL_B,1,7,20,0
xRtaXOw5,,,,,11,0
qq6qUDrZ,205,VAL_H,4,7,-7,0
Uqvf2Tnc,270,VAL_B,2,7,4,0
C8jv5oeL,315,,7,7,7,0
XlWpzKMd,210,VAL_B,7,4,9,0
AOEd9r73,,,,4,9,0
LBHFekX1,,,,,-3,0
iYLLsrMk,,,,16,-4,0
h4384Ktl,185,VAL_B,6,3,6,0
XJAZQF5K,,VAL_B,,18,6,0
kHTAzJQS,,,,6,7,0
0kMkg4ib,,,,,2,0
sDIfWgbe,,VAL_B,,5,6,0
fP22KSs2,235,VAL_A,3,8,-6,0
P5R7Ne4P,,VAL_B,,8,8,0
Q0aEzH4p,,,,8,10,0
tZT3aYFI,385,VAL_D,5,4,3,0
awjz1s5w,,VAL_B,1,8,13,0
V1U2GGUu,315,VAL_B,7,6,-2,0
faRiFYOY,140,VAL_D,1,,27,0
yb8Mp6TM,240,VAL_B,7,,7,0
gizYQRh5,205,VAL_B,7,,0,0
1LIB1PtP,245,VAL_B,2,3,10,0
4DLbzAST,-3,VAL_B,7,26,20,0
GN2UaDqV,,,,,18,0
cYv8UuPu,,,,8,25,0
jFTajiHT,210,VAL_J,1,9,-5,0
GwxJk4cM,,,,7,4,0
ibjjcFSY,,,,7,13,0
64269MnZ,,VAL_B,,4,-2,0
rWJXcMlt,,,,4,11,0
FCxLZgku,155,VAL_B,3,3,14,0
laPkiMLJ,888,VAL_B,8,9,13,0
hAu1GmZi,195,VAL_A,3,7,21,0
gSDGWtVc,,,,16,6,0
saDj4dt3,,,,7,-9,0
9NVRHQS9,,,,8,6,0
9R0uuhfg,190,VAL_B,4,,17,0
lOUA9EhV,,,,,14,0
tQ9yl9aK,140,VAL_B,2,10,16,0
um4SILT3,,,,8,-9,0
AU5VbXWV,,,,7,7,0
pNtJVxOe,,,,,-4,0
Und84Veb,160,VAL_A,3,11,28,0
ewaZ8jE3,,,,17,15,0
gLelHPxx,175,VAL_B,5,15,23,0
3EVoeaom,265,VAL_B,4,3,-9,0
eumaeFv6,-3,VAL_B,5,,-8,0
5qcS8Unp,,,,24,-7,0
Nr2clSJf,,,,14,-6,0
HeCm1Twu,170,VAL_B,1,6,4,0
PRhFa819,230,VAL_A,1,3,-7,0
GCi9BsI1,180,VAL_B,4,2,-9,0
H9ECoZfS,235,VAL_B,5,8,4,0
E7ujVuwl,130,VAL_B,1,7,28,0
pBS9z40H,,,,8,10,0
YUBQE2O1,,,,,-7,0
mR3GoqTH,,VAL_B,,8,36,0
JvLo6Ts2,,,,18,3,0
RkCfFP2Y,280,VAL_M,7,,7,0
FUAekVGP,310,VAL_B,7,4,-14,0
vGCyH1nT,305,VAL_B,7,4,24,0
MfcGHboj,,,,7,-7,0
JJPLuAs9,,,,,20,0
VIM9nWHj,,,,,5,0
APsZOn3U,-3,VAL_B,7,7,7,0
hzp4jBaV,,,,8,13,0
DZU4NsCJ,,,,,-14,0
1xXGkmr6,,,,7,17,0
8A1hOJx8,-2,VAL_B,6,,-14,0
D6rNE0NH,,,,8,19,0
1pAag4S3,-3,VAL_M,7,,2,0
8kLOB50c,,,,10,-6,0
3Qf5IvL1,-3,VAL_B,7,17,3,0
JQpGhbxv,,,,,-6,0
Zz2DtZdG,,,,4,13,0
a38mdIST,175,VAL_B,2,,6,0
62oWb1wW,,,,,21,0
Q5jbyKmH,340,VAL_B,5,9,-7,0
7y36TsIo,,,,8,17,0
mhYyV4dB,,,,7,3,0
MEH708lr,145,VAL_B,1,4,11,0
xRgM8cKW,,,,7,19,0
AC1SNUhf,285,VAL_B,4,8,-8,0
t2gI1L9L,-3,VAL_B,7,4,11,0
9kb1hlel,-3,VAL_D,4,,13,0
0UWUnImo,,,,4,10,0
IWe2WoIB,-1,VAL_B,2,6,-2,0
ryodkLNu,,,,4,-12,0
ZIw6HlP7,130,VAL_B,3,9,43,0
ImRY5CEq,225,VAL_B,1,10,-2,0
bCT7ZlHx,,,,,-10,0
nCboJ287,,,,,-2,0
sGhH2uz5,,,,9,1,0
hmFVXdhX,,,,8,-10,0
0LdyI37T,,VAL_B,,4,1,0
cP1JCaKL,,,,9,5,0
IP6BZ76L,,,,,-14,0
1uyJt2ph,,,,24,-8,0
F9ibRG78,,,,9,8,0
84R198ne,255,VAL_B,2,46,15,0
5NbHnNm1,,VAL_B,,8,-30,0
1QsZWwMx,,,,,-4,0
5Ryp5kVs,,,,9,-7,0
ZqUcj6xg,295,VAL_B,4,9,14,0
5aIsjExY,,,,,-11,0
znCLiULh,,,,,-15,0
DmNSeE6p,130,VAL_B,1,5,25,0
Y0A82wyb,,,,,6,0
MH6HyMYN,,,,7,11,0
yUr5OfbB,150,VAL_B,1,7,17,0
dUt1Q7O2,150,VAL_B,1,3,0,0
zjYQOSLV,,,,9,-13,0
SdI1ieC1,-2,VAL_B,5,8,-8,0
628QvRph,325,VAL_A,5,3,-2,1
YPSmV3Td,,,,,-3,0
COluYLu1,,,,3,21,0
TD7boibm,290,VAL_B,3,,-10,0
eWgD5HH7,,,,7,16,0
H2KMUEL6,-3,VAL_F,3,,5,0
85dJPVDV,175,VAL_A,5,,9,0
9aRWIcUV,,,,,-2,0
BNnAXxIs,,,,6,-11,0
RAYzNrx4,,,,9,3,0
KiA8gtXb,-3,VAL_M,7,8,11,0
N05bqiec,,,,,1,0
mwvOJHis,,,,11,13,0
3JNfxFBX,290,VAL_B,6,4,10,0
gjc3rvoA,200,VAL_B,3,4,2,0
1eqr2Yrv,340,VAL_B,7,11,10,0
pTZKLISp,220,VAL_A,6,7,-2,0
z39p5Lvq,,,,8,1,0
N3tGEigB,200,VAL_B,6,39,-6,0
ZPbhYCct,175,VAL_B,1,6,30,0
2oDFkZkO,295,VAL_B,7,7,-1,0
5q5USWix,170,VAL_B,3,8,8,0
hTE33HHj,200,VAL_B,4,10,12,0
1MRWeqNL,,,,7,19,0
OizhIJc6,,,,,-8,0
13rFQu47,-3,VAL_B,1,4,-3,0
V5OFRIIl,,,,4,-8,0
iUjYQJQO,,,,10,17,0
YsiZMZ27,,,,15,-4,0
o9DdHzXk,,,,7,9,0
dTaWjaYB,215,VAL_B,4,7,-5,0
5tCOKe30,,,,3,13,0
3H3YXMHM,240,VAL_B,2,7,1,0
n1xhGTbt,,,,,1,0
BmIFjsKk,,,,8,-12,0
4alM4e9b,,,,12,-4,0
tVr0ihS4,,,,9,-2,0
xjEyZ3Q8,,VAL_B,,5,22,0
tqOMXQgC,,,,8,16,0
QgMhnNxe,300,VAL_B,3,6,11,0
VmiG3QX2,335,VAL_A,6,,-1,0
yFbPbTYV,,VAL_B,,4,-6,0
Jil7XVZ8,,,,9,3,0
xxIDVxwP,285,VAL_M,4,6,17,0
gtjlubUl,225,VAL_B,7,15,-1,0
8Mkc6I1e,,,,8,6,0
MdOhLBm6,,,,11,13,0
eMfUa96s,,,,,-3,0
hB7Nv4LQ,,VAL_B,,4,9,0
E9xOkA3L,,,,,3,0
EpJT7nLK,,,,4,-12,0
tJSySLTN,,,,7,10,0
efSK2PFJ,,,,,10,0
UK44Kase,,,,4,19,0
6FmnNB52,145,VAL_A,1,3,26,0
aRhhbGsK,,,,9,1,0
6lyRzJxW,,,,9,-6,0
9Gqq5KMt,190,VAL_B,3,6,9,0
yDEZcHgJ,195,VAL_B,5,9,28,0
fZFs0sFS,260,VAL_A,6,6,-9,0
fA5GXj4M,,,,20,24,0
w0W83Cbg,270,VAL_B,3,47,-7,0
LgtzCfBM,,,,8,-8,0
gcCC1MAQ,,,,8,-7,0
ClqB8cZO,175,VAL_B,2,20,19,0
OX29cjKs,310,VAL_B,7,21,2,0
9nsAtoWD,,,,,-9,0
NNWuxaPB,,,,,11,0
7L0o0R4f,,,,8,12,0
8FZJDqA4,,,,,-12,0
ULIkOOtd,-3,VAL_H,6,4,-5,0
NrEjoHFL,,,,8,-13,0
znI33BnC,,,,,-12,0
AD3bluU6,,,,,10,0
qVp6F5KV,,VAL_B,,4,1,0
k6PY1RWO,,,,7,19,0
Ocm0Nc2A,,,,23,16,0
6qtMbcAR,245,VAL_B,3,15,12,0
4p5YWwZQ,270,VAL_B,7,8,6,0
Z2bn4Hyd,-2,VAL_B,7,7,20,0
ksiO0lUe,250,,1,6,5,0
zE0tqPPM,-1,VAL_B,1,18,-4,0
jKbNli4r,,,,,19,0
Ptb1wzIH,,,,8,0,0
CHyQLvXq,315,VAL_B,5,3,1,0
8qbM3391,-3,VAL_B,7,7,-7,0
KZ1wHaZG,,,,8,8,0
Jo9vquDi,,,,,11,0
iOTytc7i,,,,11,13,0
fAXIXVh2,225,VAL_B,5,3,5,0
MTqsxJMZ,,,,8,2,0
4MUeNXwD,-3,VAL_B,8,,7,0
4675YjNN,-1,VAL_B,2,11,-9,0
I3Kv7U0s,,,,,18,0
GyIL3hHR,135,VAL_B,1,7,26,0
VyWrTWno,,,,5,0,0
rXjmsyB3,,,,9,10,0
YKNMtvjx,225,VAL_B,7,,5,0
0FBLdz9O,190,VAL_A,5,3,5,0
xBcZhEOm,,,,,-8,0
wAlG2VfT,,,,5,20,0
ppXVOouL,400,VAL_B,5,6,3,0
PtorMQ2i,,VAL_B,,7,17,0
FtTMTeLP,,,,55,11,0
MqWkkR7x,,,,24,7,0
lgC1rzHV,200,VAL_B,1,5,-7,0
QrLSMzfx,-3,VAL_B,5,10,12,0
1YhkbimF,,VAL_B,,13,30,0
OLVKWC0B,160,VAL_B,1,,13,0
V1aduP8Z,150,VAL_B,1,6,14,0
caPE31t3,330,VAL_B,6,8,5,0
aFJi3Cx1,220,VAL_B,4,10,-12,0
2hFC4ddU,,,,,15,0
vdNjFk8O,330,VAL_B,4,,10,0
nYPr9KVC,,,,,-10,0
AWXjAoon,-3,VAL_B,2,7,14,0
VNUEJ4J1,200,VAL_B,6,2,-1,1
KiOL8YjP,220,VAL_I,4,7,0,0
XxxQQpRs,-3,VAL_B,7,3,-9,1
jBOigtmF,,,,18,16,0
92SEok4r,,,,8,10,0
wBgwecTC,,,,,16,0
uFslTwyp,,,,,-5,0
C1SXmHVF,,,,15,7,0
PS4cONcg,,,,8,-12,0
paqSXrjD,205,,5,53,34,0
93amf1pC,,,,7,-5,0
6iSSjxdv,235,VAL_H,4,9,29,0
jnIZBeXu,135,VAL_B,3,5,23,0
qnG0SA0G,,,,8,12,0
ep5gIo4X,-3,VAL_B,3,2,0,0
hIPUsBUh,310,VAL_B,3,8,11,0
AvSBwCBu,,,,47,-1,0
1aQ7VZMt,,,,8,6,0
2sGbjdBK,345,VAL_B,7,,4,0
RZxw2ln9,,,,8,15,0
18NWtP5U,155,VAL_M,6,5,10,0
o6vSlLmF,,VAL_D,,8,5,0
0bCJ4LJg,240,VAL_B,5,9,20,0
fjD35taQ,195,VAL_B,2,8,21,0
7w89FT5p,370,VAL_B,6,8,-11,0
PtyfDE36,395,VAL_B,5,10,0,0
plzA8rNU,,,,7,7,0
AvPqwxQO,,,,18,10,0
fGGgPuKE,235,VAL_B,7,10,0,0
GVc1W7hp,,,,,-17,0
2OH0lzq1,,,,,8,0
4xuKeMlK,,,,,6,0
xhrsEtTG,,,,3,4,0
OBhhikXC,200,VAL_B,2,1,7,1
LpAPdgkb,270,VAL_B,2,7,1,0
T1ZTMsCs,255,VAL_B,7,,11,0
aPLEcCh6,210,VAL_B,6,12,-1,0
0yDuuiGZ,,,,7,9,0
mItOUpvE,225,VAL_B,6,8,17,0
X0CnDWIg,,,,,20,0
WHoiA7Nl,225,VAL_B,3,12,1,0
3MR8MTN9,,,,16,5,0
L2npPMmZ,,VAL_B,,9,14,0
UloJ0diz,,,,8,-3,0
A019flak,,,,,20,0
OZgrX871,-3,VAL_B,3,9,2,0
1MD5uRxb,,,,,4,0
wNAB5hoW,,,,,10,0
tvu9nIWZ,,,,15,-4,0
nDkAhUNx,,,,,8,0
awUColgp,,,,8,5,0
WXX7CX1o,220,VAL_B,6,9,-5,0
72WoK4qb,,,,15,1,0
BkV5svGa,180,VAL_B,4,50,9,0
JMZVpyts,-3,VAL_B,6,13,27,0
oi85ASzu,,,,7,8,0
1LxZpOIH,230,VAL_B,6,8,1,0
6WctmcZ5,,,,,0,0
gxBSNCyN,200,VAL_M,1,6,-10,0
9TVyj6X7,,,,8,-9,0
8ugAnVyJ,,,,46,8,0
R03PsFqS,,,,,4,0
IG21LsEH,,,,18,-4,0
2mxPvv8X,,,,9,-2,0
hIO22PrA,,,,,-13,0
qmIyW7hO,195,VAL_B,2,7,0,0
sROjIGra,270,,4,9,8,0
Ko2QQDIi,,,,8,23,0
i4HJvv18,225,VAL_B,4,4,-13,0
Rzia6Hx2,,,,11,-11,0
jH71uaOj,,,,,4,0
HgII4PYW,,,,,23,0
wOfp2deB,235,VAL_B,6,8,-2,0
OuDGkONO,170,VAL_D,1,4,3,0
FYicLRfa,400,VAL_B,2,11,3,0
N3FC7AN1,210,VAL_B,4,23,0,0
IoSHTJ1V,170,VAL_B,1,9,36,0
6HwxUwcq,345,VAL_B,2,5,1,0
2wG0h94z,,,,9,2,0
qAKRmvjJ,260,VAL_B,4,,3,0
hIIfmOis,,,,7,-3,0
24dYsvmX,315,VAL_B,7,7,-3,0
VMgLLHpZ,,,,9,-6,0
eCLmcRmT,,,,8,9,0
n4hbeTMJ,225,VAL_B,3,8,-7,0
gZdVNqUl,,,,9,-6,0
jvHHnqA9,,,,,-12,0
Bvu3D4Za,-3,VAL_A,7,,9,0
M13C4Eq5,,,,18,-3,0
naWdtU8h,,,,9,20,0
mPHLwBNa,210,VAL_B,6,16,-3,0
FlVwiLaY,295,VAL_B,4,3,22,0
g1VeDC1y,,,,4,-9,0
I7PrE3SR,140,VAL_B,1,3,15,0
Eqxceh1U,-2,VAL_D,4,16,-1,0
G9ki6BG0,,,,,12,0
Z6i4TMtQ,225,VAL_B,7,9,-4,0
kREf6m4M,205,VAL_B,7,9,23,0
n8JhXzBZ,,,,8,10,0
gd2hmM3I,-2,VAL_H,2,3,10,0
9FsjeQ1c,290,VAL_B,6,5,19,0
c8kpbnLl,,,,6,23,0
XmsHXf1Y,275,VAL_B,7,,-13,0
lNOcfOFr,,,,,11,0
b8qDUf6z,270,VAL_B,3,4,1,0
vz3fopyE,250,VAL_D,5,9,14,0
a4VQR0bQ,,,,,25,0
tXSkXZHI,,,,11,-11,0
Vj0ebXYC,,,,,-8,0
B3P6TIPh,,,,17,-8,0
X51lONtN,165,VAL_B,5,4,11,0
FyZQo2wW,175,VAL_M,1,4,25,0
ADuzvwnU,,,,4,1,0
iIVNyhIZ,,,,4,-2,0
TAVGRzOQ,,,,9,-11,0
v0FD6mYQ,250,VAL_B,1,7,-11,0
IQ7LBDoG,,,,8,-4,0
ZtIQP6I1,350,VAL_I,6,3,12,0
OPoSO4gY,,,,18,13,0
6MgNGTb3,,,,9,-3,0
8ZEMiy0v,135,VAL_A,1,,20,0
QEu9p2uA,330,VAL_B,5,7,10,0
bWCHvuYn,,VAL_B,,,13,0
n42OnPZl,275,VAL_B,6,9,19,0
jsiAVaLX,255,VAL_B,5,27,-7,0
S513cMJ9,,,,7,1,0
NDpQ2LbI,,,,8,2,0
vUHXrDdD,,,,7,13,0
2idsrmqL,,,,12,6,0
F3Is4Gnn,265,VAL_F,7,4,-6,0
QegqIHmb,,VAL_B,,9,-9,0
8OIFaIxh,315,VAL_B,4,9,-4,0
xHdGh51l,,,,15,-12,0
Gpsxz53C,-3,VAL_B,6,4,8,0
2zVEOiwi,235,VAL_B,1,8,11,0
fqBSz92t,,,,8,0,0
bvmoqCFr,-3,VAL_B,3,7,7,0
BCBIohnP,,,,8,21,0
S0Xg4whR,,VAL_B,,5,31,0
zOoNLKj3,-1,VAL_B,1,7,-7,0
0g7Lwe5L,,,,9,15,0
pC5O1qNU,185,VAL_A,4,8,0,0
LeEg5hTP,,,,15,-8,0
gVS7OxCk,295,VAL_B,4,5,0,0
ILVcJiKt,,,,7,15,0
wBaBuXBc,,,,,10,0
vub4kzs0,220,VAL_B,1,11,-4,0
dKTVKRZk,,,,8,0,0
QnkWOd7a,,,,8,-7,0
GkTlQJhA,-3,VAL_B,4,14,1,0
HVVd64dM,155,VAL_A,5,5,23,0
Qfs9ADOL,,,,8,1,0
6p8D1Kaq,-3,VAL_B,7,8,1,0
m6QdOxYR,,,,17,-3,0
SoyzQRj3,,,,19,-13,0
A9ABhSOQ,-3,VAL_B,2,13,4,0
lStFJNfq,,,,9,4,0
ayVkUvmD,,,,12,4,0
UZQQdROq,140,VAL_B,7,9,-3,0
Di1GWTfc,330,VAL_B,5,7,-4,0
gb6grtg3,,,,8,14,0
JmF3lD6K,305,VAL_M,7,5,1,0
LbCPkohV,165,VAL_M,7,4,23,0
I9dW1jRL,,,,,-11,0
bGbINPFE,,,,24,-8,0
n067u9ww,265,VAL_B,4,8,9,0
CQvy7gSf,,,,9,-3,0
MVfdIP5o,205,VAL_B,4,4,26,0
2tRNR21q,-1,VAL_B,2,5,20,0
ULE3Dcyv,300,VAL_B,3,9,0,0
4sqwYnr1,215,VAL_H,3,3,6,0
zLqyOefQ,,,,3,-1,0
NEPxsxUc,,VAL_B,2,8,2,0
d5WBf7k0,,,,11,23,0
qF0MOKEs,,,,,-6,0
EqiJjtvL,190,VAL_B,2,11,-3,0
zhMq87T8,255,VAL_B,7,4,6,0
I5S8A9hs,,,,2,19,0
xC7JCKgV,,,,9,-8,0
XtyVUyip,225,VAL_B,4,3,15,0
vQWkG5mx,,,,3,7,0
iOsEBGai,,,,9,-1,0
da94DDzj,280,VAL_B,7,,-9,0
lhxiUTxs,200,VAL_B,7,8,-8,0
jeRbkOz1,-3,VAL_B,6,4,9,0
8mqslJ0f,,,,16,-6,0
59yqYk6f,-3,VAL_B,4,9,6,0
EAcNelNw,180,VAL_B,2,5,3,0
lSltR3qW,,,,25,20,0
OMuA8RhB,,,,7,2,0
mxEDaBhb,,,,7,6,0
9NVsyifg,155,VAL_B,2,7,6,0
55gDC9Kc,,,,9,-5,0
6laplq9A,,VAL_B,,8,-12,0
yhhwI1Ok,,,,8,-1,0
dQ8N4SuR,,,,,-3,0
Tlo5ckYv,,,,48,20,0
hE148eSR,,,,15,8,0
XsJj7Aia,,,,8,9,0
1o0pUROZ,,,,9,1,0
m7Ak7IQc,195,VAL_B,2,4,9,0
bb3dfDYw,,,,8,1,0
qpxfFsBZ,240,VAL_H,2,4,6,0
ZkpuSQgG,,,,17,-6,0
Rp3cQ9jS,,,,8,1,0
WRzCdl1U,,,,8,3,0
1RhZoZmG,205,VAL_B,6,7,9,0
QPLL7VBV,160,VAL_B,2,7,12,0
RgcXPdAG,,,,3,-1,0
NOsiOTiy,,VAL_B,7,,11,0
Gn83oEJA,,,,,-7,0
IeSclPMC,,,,7,10,0
zuMh8G5Y,265,VAL_B,5,2,-5,0
NaNTrTBb,225,VAL_B,1,5,26,0
uemsluS4,,,,11,12,0
dKmpLCUy,,,,,5,0
jlyPUR3E,,,,10,11,0
uH8RxkHC,,,,7,-6,0
vbnUgFsM,,,,17,-10,0
SXsxzFoi,230,VAL_B,3,54,0,0
kHEqeweX,,,,,-11,0
fjp493aT,325,VAL_B,6,3,-1,0
Atr2Q3Bc,,,,,-6,0
3oOqJBHr,365,VAL_B,4,7,15,0
8rS7v2gA,,,,8,-7,0
YcrboDSu,-3,VAL_B,7,2,16,0
9W8s16IT,,VAL_B,,17,17,0
ncyOG3Mm,,,,,-8,0
H7C5BhaT,,,,7,21,0
BSaZDd1h,,,,,-9,0
vCAgdhvt,,,,8,16,0
wx3UyYPi,,,,8,7,0
6u2xTgti,240,VAL_B,5,7,7,0
X33FkB5P,,,,7,14,0
F9b8Xgsf,,,,,-4,0
kchxrGsU,200,VAL_B,3,3,-4,0
rKFBzGq0,-1,VAL_B,2,3,-6,0
5uHoUUmv,,,,,5,0
i89TTcZ0,215,VAL_B,3,,11,0
RXoLF1li,200,VAL_B,6,2,2,1
PwssntGQ,,VAL_B,,4,5,0
qGmSvlYU,230,VAL_B,2,9,-7,0
TQYOdPzb,,,,28,10,0
46DPS2b5,,,,8,10,0
Aa0HoPEb,235,VAL_B,2,2,4,0
U9yfB7NK,,,,4,-13,0
bdCERV1I,310,VAL_B,3,7,-11,1
kNC6DZMA,270,VAL_B,7,4,-11,0
INiTdddM,,,,7,0,0
1qkvzUJz,,,,4,-6,0
XkfBt4Q2,280,VAL_B,7,8,1,0
INcPqi9p,245,VAL_B,6,13,-8,0
uSbyQgrK,,,,,25,0
cK3Op9Kf,,,,7,9,0
oQcEDE5L,,,,8,4,0
vZfS52V4,-3,VAL_B,7,10,13,0
BHWru5Do,-3,VAL_A,7,9,19,0
fRJ26DuL,,,,10,14,0
tURkvgWz,,,,,-16,0
5CjE9Qvd,340,VAL_B,3,9,1,0
bh1iJeNL,,,,15,4,0
0anCM2Q3,-3,VAL_A,2,5,11,0
w0di002r,,,,7,-11,0
HIYI7bDC,325,VAL_B,7,7,-3,0
tSqiFdn1,155,VAL_B,2,2,4,0
NbcZze4T,,,,15,10,0
eu7Tm15t,-1,VAL_B,3,9,8,0
ZrQmBS8F,300,VAL_B,2,5,-5,0
NBJxWDau,135,VAL_B,1,11,12,0
lNEFs8aS,235,VAL_B,6,3,3,0
mLsQ50QM,210,VAL_B,4,9,0,0
cyRKRGOC,,,,,14,0
mZUptgfK,,,,7,0,0
nbgCAc8P,210,VAL_B,6,9,20,0
FQvbn4WK,,,,8,-5,0
Ks6J3Xzs,,,,9,13,0
CqwgGpyd,,,,,14,0
RZ83HNqc,,,,,4,0
gryGCUVx,200,VAL_M,3,,10,0
M7WUoyua,,,,16,3,0
xzozcZyN,,,,,15,0
lPLDpwOr,190,VAL_B,3,7,16,0
yxV6JXIE,-3,VAL_B,5,2,-2,0
38hAkX7V,195,VAL_M,5,11,-9,0
GUJP9VDy,,,,15,10,0
FYtzroQY,,,,,14,0
pCvdE8NN,200,VAL_B,5,3,-2,0
D2k9n2U8,,,,,-6,0
oWXgKylb,,,,7,7,0
f5wHkaUg,215,VAL_H,7,3,-1,0
hYz8gzFl,260,VAL_A,2,5,11,0
qxz2Kfh0,,VAL_B,,3,9,0
Y0EHv0Nu,330,VAL_F,6,5,11,0
WxMB0oGR,,,,,21,0
Oz91x3D7,,VAL_B,,9,-8,0
zjyZU58a,275,VAL_B,7,16,15,0
NFaKLfMS,,,,,20,0
utFoPXiR,,,,8,0,0
NFZQqg1B,,,,8,17,0
0fA10Dta,,,,,-6,0
yv28duSU,235,VAL_B,7,8,3,0
obn4K1L5,350,VAL_B,3,,14,0
ajGIwldN,185,VAL_A,3,9,27,0
bdNCGl9I,205,VAL_B,6,5,7,0
izH5OrIr,150,VAL_B,5,6,19,0
K4yh9On6,,,,9,-11,0
QcbePV8A,,,,9,-3,0
Wv7IT4T2,,,,10,1,0
HRREW2WM,,,,9,-3,0
J4aKqdFh,,,,,9,0
DHouHHxn,,,,,-7,0
3PItcdU5,265,VAL_B,1,14,-3,0
E6DM4DWl,275,VAL_D,2,10,24,0
ggo7mIq3,,,,7,-11,0
syd93rAS,245,VAL_B,6,,2,0
WPJzMa8i,,,,,14,0
vW7G1K2L,290,VAL_B,1,15,4,0
1AED6KoE,255,VAL_B,3,6,-1,0
7iaCW0OP,250,VAL_B,7,4,-14,0
YLQyMxge,300,VAL_B,6,7,11,0
Gd0wi0fO,,,,8,3,0
ya8PQUHw,,,,7,18,0
aLPHrlQq,,,,2,13,0
Q36njbKs,,,,37,13,0
T3J3JDML,,,,51,2,0
sBvPQQGg,225,VAL_B,3,4,3,0
wLzSKuRR,-1,VAL_B,2,10,19,0
BJ8OrF4w,,,,8,14,0
ZCYS30ka,390,VAL_D,7,,-7,0
6Vtjliia,210,VAL_B,2,5,11,0
dwSErgp3,,,,,-5,0
TLlPpkvC,-1,,3,7,-8,0
HjE8qNXx,,,,,2,0
x5OKMpFm,-3,VAL_B,5,4,-2,0
dmQ5P7Pt,,,,7,8,0
ztyzGnGm,180,VAL_B,3,,21,0
aIadjX6u,,,,8,21,0
wAHs0LCB,280,VAL_B,5,4,19,0
